id	sentence	sentiment
b267dfa7-7239-419f-898e-30a92a48f957	Even the digressions are funny .	3
bdd69e5b-7f31-4efe-bb16-a609cd53044a	In the new release of Cinema Paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned .	4
6e64b76b-c5bd-4b23-9ca8-a1163fa21826	It 's a feel-good movie about which you can actually feel good .	4
edc15c32-3840-44eb-bc2e-4eabfcfbf525	I have a new favorite musical -- and I 'm not even a fan of the genre	3
e3dcc35a-d6ba-4962-8499-479cfa7cf69d	Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend .	2
a824c01a-bf5d-4bf2-a6de-38f3f5b2ac76	A taut , sobering film .	4
e051c0dd-db56-4774-916f-9aa4734653a4	Too bad .	1
89c0929d-bf0d-4479-8aad-aa62238eec6d	It 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .	1
1771b658-97b9-4ef1-8172-ff38152a3b98	As part of Mr. Dong 's continuing exploration of homosexuality in America , Family Fundamentals is an earnest study in despair .	3
ab08d6e4-2e3b-4d75-a569-ef3e4a32f46f	If you saw Benigni 's Pinocchio at a public park , you 'd grab your kids and run and then probably call the police .	1
c2300b31-ddf2-430e-ac9a-e96382edcc0f	The film equivalent of a toy chest whose contents get scattered over the course of 80 minutes .	1
df396144-f790-4413-a533-6fbebc6e8c14	The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing .	1
d6932f89-7381-4477-8417-6b74c2444d21	What 's most refreshing about Real Women Have Curves is its unforced comedy-drama and its relaxed , natural-seeming actors .	3
9cb57d56-6057-468b-8c86-0a9669ae25e3	Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Mr. Broomfield continues to force himself on people and into situations that would make lesser men run for cover .	3
06017e7c-7fc4-453e-ae41-586b63339a58	There 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .	4
d759e2e4-2f39-49a0-a515-1b70b41144bb	We get an image of Big Papa spanning history , rather than suspending it .	2
cde69cc3-7b21-458a-902b-55a22e509887	They should have called it Gutterball .	1
8767e106-e23f-41ac-9687-6c29194ae03f	It inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . '	4
86ad0df0-016d-45d6-8b43-fd00ab83cc37	It lacks the compassion , good-natured humor and the level of insight that made ( Eyre 's ) first film something of a sleeper success .	1
04128bc7-3b8b-4298-bca3-5cb504944c80	The main story ... is compelling enough , but it 's difficult to shrug off the annoyance of that chatty fish .	1
a3169e81-5e59-48f6-ae7c-d107a93333cb	What 's next : `` My Mother the Car ? ''	2
7aa0b969-ab48-4154-bc3d-4acc87bec6f5	What 's surprising is how well it holds up in an era in which computer-generated images are the norm .	3
96bbefd6-96b1-46d3-bbca-ff530145fb4a	The film 's sharp , often mischievous sense of humor will catch some off guard ...	3
5bc6f75e-1b50-459a-92b9-e8a9847d12c8	Does n't get the job done , running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez .	1
264947c4-5a97-4848-809f-b2561fca3312	While Insomnia is in many ways a conventional , even predictable remake , Nolan 's penetrating undercurrent of cerebral and cinemantic flair lends ( it ) stimulating depth .	3
b31397af-a573-4ecc-917b-3d93c4eed4a2	So unremittingly awful that labeling it a dog probably constitutes cruelty to canines .	0
1c54805e-0536-4fd9-b4f9-1e82e43f0915	A miniscule little bleep on the film radar , but one that many more people should check out	3
e3e7f3e2-8bfa-423b-a8bf-9cd30b5ec291	Characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license Avary employs .	1
f5fe5fd0-21ae-4b07-8cf6-1f3f79877fa1	A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .	3
42a7ccbd-bace-4d7a-9541-607208661908	After all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .	2
71ea3e83-2a24-43b8-8206-5fcc5d5c2add	An empty , ugly exercise in druggy trance-noir and trumped-up street credibility .	2
103e0921-de9b-41f7-83ff-d475987ed620	It 's a spectacular performance - ahem , we hope it 's only acting .	3
7adf29cd-51c6-47b9-a384-0350f9c1e93a	( Allen 's ) been making piffle for a long while , and Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .	2
1e60ee4b-66b3-4e9c-a577-b63deb9290a8	Parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core .	2
5e9fb078-bd01-4a61-a901-3d8c147d8066	Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .	4
65983f6d-fef7-45a5-a1be-9347a31bf53d	But this costly dud is a far cry from either the book or the beloved film .	0
86515e5d-d942-47b6-be17-59eac9c5ca15	Any one episode of The Sopranos would send this ill-conceived folly to sleep with the fishes .	0
fc95085a-f97b-46fa-b3bb-87e2a5bfb068	In my own very humble opinion , In Praise of Love lacks even the most fragmented charms I have found in almost all of his previous works .	0
3d0c20ea-39cc-4da5-a49d-ddef88baedae	Watching it is rather like an overlong visit from a large group of your relatives .	0
7a772071-746e-47ab-90b1-f593f14c3aae	Loud , silly , stupid and pointless .	0
b950cad5-1cf5-45e9-9f15-4c9fbda32e4f	It 's been 20 years since 48 Hrs .	2
64e2d4b6-cbbd-46f6-9fc2-711750435630	What should have been a painless time-killer becomes instead a grating endurance test .	1
b21024cb-381d-4115-ba5e-6f7000480fcd	Better than the tepid Star Trek : Insurrection ; falls short of First Contact because the villain could n't pick the lint off Borg Queen Alice Krige 's cape ; and finishes half a parsec ( a nose ) ahead of Generations .	2
7c2cf725-bf1e-4f63-8ebe-622ea9d4d1cf	This disturbing bio-pic is hard to forget .	2
8b8856af-7638-4a18-8913-599ee97afbe8	Supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy .	2
e26420d8-23e7-4df8-8194-1e3e861335ef	Thoroughly enjoyable .	3
0abb6e91-e265-4c65-90b8-3f401732cf07	If you 're looking to rekindle the magic of the first film , you 'll need a stronger stomach than us .	1
1107a497-3138-43f9-a56b-254d014d0ef7	... bright , intelligent , and humanly funny film .	4
1027654c-ef15-42f2-8646-df2113e573d4	What I saw , I enjoyed .	4
c0736efd-433e-4617-9605-fb3a0bde756d	An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage .	3
725378c4-d6b0-45f1-8764-b39e78f10c95	Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .	3
4dcb7a49-1f8e-48fc-9b9c-d41a65c6e5e3	But the actors make this worth a peek .	3
7cc802df-9653-42c1-a817-f02ba2fbcef7	In addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded .	4
44607d24-62e9-4289-8c98-b2b797a829f3	They were right .	2
4bfacafe-fb28-4e0d-ba3a-26585e856aa8	Defies logic , the laws of physics and almost anyone 's willingness to believe in it .	2
dd628158-2242-4250-9acd-bd2242b49519	Merry friggin ' Christmas !	2
3d37daee-8fcf-43cf-a6dd-f5f05c272add	The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .	4
ec3c4778-f140-4ffc-be56-04146ff4244a	The main problem being that it 's only a peek .	2
9b7d68ac-095e-4107-b129-53b88116253e	Mindless yet impressively lean spinoff of last summer 's bloated effects fest The Mummy Returns .	3
78464b36-b05f-4742-be59-8d701a9393cf	Twenty years after its first release , E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .	4
8d2e1c0d-6c9f-4707-99ab-5208aee4453e	Earnest but heavy-handed .	2
a7c57b3f-11df-4462-86cb-d07d82ca7cf7	A typically observant , carefully nuanced and intimate French coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it .	2
3e58918f-cbb6-4f4f-b076-f84fa1c48d71	Chaotic , self-indulgent and remarkably ugly to look at , it 's ... like a series of pretentiously awful student films strung together into one feature-length horror .	1
41f844dd-ea6f-4fef-9e99-0f31aaf5e168	Chamber of Secrets will find millions of eager fans .	4
49159737-5fbf-464a-99f7-68c1763aaaad	When it really counts ... Bloody Sunday connects on a visceral level that transcends language .	3
d12efda9-4ffb-4ac2-822d-a10a8eeabc6e	Most folks with a real stake in the American sexual landscape will find it either moderately amusing or just plain irrelevant .	2
130a3830-4f33-40c3-9cef-9039417e7d53	- spy action flick with Antonio Banderas and Lucy Liu never comes together .	0
a3b2934f-9279-4134-b43f-f10f29907182	If you 're looking for a story , do n't bother .	1
0039c639-d19b-49ef-b046-fd6d2f9a7b6f	This is one baaaaaaaaad movie .	0
de315b3e-0aab-46a5-97e0-2f509a90d5d8	It has fun being grown up .	3
888b1609-aecd-47cc-98e2-a9270d13ac74	Everything about The Quiet American is good , except its timing .	3
4868eba4-850c-49b0-a099-67e9a9beac76	When the casting call for this movie went out , it must have read ` seeking anyone with acting ambition but no sense of pride or shame . '	1
472699b7-e420-44dc-8dea-8776e3b86dff	This is a shameless sham , calculated to cash in on the popularity of its stars .	0
8ba309f9-7e3e-4663-bff8-260c74ff73d8	Two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .	1
d8ecf22b-3c7e-4be0-b957-5d3bef72a4fd	Ramsay , as in Ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid .	3
83b39c3e-94b5-45b0-8b9c-2a84962587e3	O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .	3
9c2857a7-8d23-46a3-971e-84c4795af88e	A certain sexiness underlines even the dullest tangents .	3
d58c578c-00b8-460e-83ca-05ef1fb89f9c	The power of Shanghai Ghetto , a documentary by Dana Janklowicz-Mann and Amir Mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s .	3
7d7297ff-f1ed-4bec-9251-8c219c44e575	As commander-in-chief of this film , Bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .	4
c2e2bbdd-e872-4056-b41e-4f343784ceeb	What little grace ( Rifkin 's ) tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .	1
b8fc8a17-56ea-4473-a5e3-982b0c24ab19	Tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of Yasujiro Ozu .	2
3997bbf3-b619-4927-87be-ba1e42fb61f6	What the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean .	1
73cf067a-c81e-4368-bd44-c8dae9c3da51	Holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp .	2
78a234fc-04db-478a-89ba-4dac6cab4d79	Each story on its own could have been expanded and worked into a compelling single feature , but in its current incarnation , Storytelling never quite gets over its rather lopsided conception .	2
6747c9fe-e4f5-4391-a7f3-37f79d110cb8	The action quickly sinks into by-the-numbers territory .	1
0e47beb8-52af-4e22-85ef-4945937ec239	A listless and desultory affair .	1
0461da34-0fab-428f-9bee-010a77f77727	Ana is a vivid , vibrant individual and the movie 's focus upon her makes it successful and accessible .	4
92a408c7-fe90-4fcb-afcc-f4ac599a1eeb	Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	3
25c4ce76-f9c1-49e2-b711-5d2772d7052b	A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .	2
8049f4e9-8197-470e-af68-9dd9474f0679	Much of what we see is horrible but it 's also undeniably exceedingly clever .	3
92e85553-2e22-48a3-80a9-b2382c99728e	Opens as promising as any war\/adventure film you 'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled `` Glory : A Soldier 's Story . ''	1
8f081efa-58a2-4701-aa4c-b022b5243f15	` Men in Black II creates a new threat for the MIB , but recycles the same premise .	2
076aa89c-07b3-48d9-91e8-0288539884f2	You have enough finely tuned acting to compensate for the movie 's failings .	2
75922554-f327-4dfd-a586-bf6f66b02ca0	Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .	4
2a26bdfb-0e72-45ff-a95a-87a6bffc226f	To imagine the life of Harry Potter as a martial arts adventure told by a lobotomized Woody Allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is Kung Pow : Enter the Fist .	0
8fac815b-6e8d-4dc5-b0d4-419d0512dfbf	... a thoughtful what-if for the heart as well as the mind .	4
8d8dacb2-2dfd-44e7-b9ef-5bdbff620093	Fans of the modern day Hong Kong action film finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .	3
